Old,New,productname,nutriscoregrade,energy100g,saturatedfat100g,sugars100g,fiber100g,proteins100g,sodium100g,nutrition-score-fr_100g,new_scores,new_nutri_grades,utility_1,utility_2,utility_3,utility_4,utility_5,utility_6
5232,622,Craªpes Fourrage Caramel au Beurre Sale,e,1690.0,7.1,38.0,1.3,5.8,0.6,25.0,8.2857143,d,1.047619,0.42857143,0.0,0.0,6.3809524,0.42857143
3164,623,Mini moelleux au chocolat  et ses eclats de feves de cacao Pur beurre,d,1841.0,15.0,35.0,3.8,6.5,0.076,18.0,12.0,c,1.047619,0.0,0.0,1.952381,6.3809524,2.6190476
843,624,Mousse Chocolat Noir,c,695.0,4.0,19.0,2.7,5.8,0.04,4.0,15.571429,b,3.047619,0.42857143,0.85714286,1.7142857,6.3809524,3.1428571
3410,625,Melange 4 huiles,c,3406.0,7.0,0.0,0.0,0.0364,0.0,10.0,6.0,d,0.0,0.42857143,2.4285714,0.0,0.0,3.1428571
5337,626,Mozzarella special cuisine,d,1070.0,13.0,1.6,0.0,20.0,0.359664,11.0,13.285714,b,2.3809524,0.0,2.4285714,0.0,6.9047619,1.5714286
1901,627,Tartine Legere 38% MG Demi-Sel,d,1443.0,15.0,0.0,0.0,0.0,0.6,15.0,4.2380952,e,1.3809524,0.0,2.4285714,0.0,0.0,0.42857143
4028,628,Pates d'Alsace IGP - Spa¤tzle,a,1552.0,1.3,2.6,3.0,15.0,0.048,-3.0,17.285714,a,1.3809524,1.4761905,2.4285714,1.952381,6.9047619,3.1428571
2588,629,Carottes rapees,a,132.0,0.2,5.0,3.0,0.5,0.3,-4.0,17.52381,a,3.6666667,3.047619,2.4285714,1.952381,3.8095238,2.6190476
2119,630,Yah ! Parfum Vanille,b,296.0,0.8,12.0,0.0,2.7,0.04,1.0,15.0,b,3.047619,2.2857143,1.2857143,0.0,5.2380952,3.1428571
115,631,Saucisson Sec,e,1510.0,13.0,1.6,0.0,26.0,1.72,24.0,10.714286,c,1.3809524,0.0,2.4285714,0.0,6.9047619,0.0
4057,632,Poulet Curry Pain Polaire,a,854.0,0.7,3.9,2.3,10.0,0.392,-1.0,17.52381,a,2.4761905,3.047619,2.4285714,1.0952381,6.9047619,1.5714286
1740,633,Boudoirs aux oufs Frais,d,1693.0,1.0,53.0,2.0,7.4,0.052,13.0,12.47619,c,1.047619,1.4761905,0.0,0.42857143,6.3809524,3.1428571
3497,634,Chocolat noir,e,2197.0,19.0,47.0,7.3,5.6,0.0,21.0,11.47619,c,8.8817842e-16,0.0,0.0,1.952381,6.3809524,3.1428571
118,635,Saumon fume norvege,d,757.0,1.7,0.0,0.5,22.0,1.2,13.0,13.285714,b,2.4761905,1.4761905,2.4285714,0.0,6.9047619,0.0
4268,636,Pates fraiches bio zoo Bio,a,1481.0,0.0,3.5,2.5,12.0,0.012,-3.0,18.0,a,1.3809524,3.047619,2.4285714,1.0952381,6.9047619,3.1428571
3983,637,Allumettes  Nature,d,698.0,4.0,0.6,0.0,19.0,0.88,14.0,12.809524,c,3.047619,0.42857143,2.4285714,0.0,6.9047619,0.0
751,638,Grignottes de poulet Roties,c,769.0,3.1,0.6,0.7,23.0,0.48,5.0,13.666667,b,2.4761905,0.42857143,2.4285714,0.0,6.9047619,1.4285714
486,639,Paªch'Acid,d,1411.0,0.1,63.0,0.0,5.4,0.0119888,14.0,13.952381,b,1.3809524,3.047619,0.0,0.0,6.3809524,3.1428571
5141,640,Grenade Bio,e,146.0,0.0,8.4,0.0,0.5,0.0,11.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
4529,641,Jambon de Parme,d,1059.0,5.3,0.5,0.0,27.0,1.84,18.0,12.142857,c,2.3809524,0.42857143,2.4285714,0.0,6.9047619,0.0
331,642,Cocktail 4 fruits,a,247.0,0.0,11.0,0.0,0.0,0.0,-3.0,10.52381,c,3.047619,3.047619,1.2857143,0.0,0.0,3.1428571
3879,643,Fromage a  tartiner Ail & fines herbes,d,1014.0,16.0,3.0,0.0,5.5,0.48,15.0,12.619048,c,2.3809524,0.0,2.4285714,0.0,6.3809524,1.4285714
556,644,Yaourt fruits jaunes avec morceaux,c,389.0,1.8,14.0,0.0,3.1,0.04,4.0,14.190476,b,3.047619,1.4761905,1.2857143,0.0,5.2380952,3.1428571
1390,645,Feta,d,1131.0,15.0,0.0,0.0,16.0,1.08,18.0,11.714286,c,2.3809524,0.0,2.4285714,0.0,6.9047619,0.0
2446,646,Taboule Au Poulet,b,754.0,1.0,5.8,2.3,6.1,0.368,2.0,14.380952,b,2.4761905,1.4761905,1.3809524,1.0952381,6.3809524,1.5714286
1539,647,Turron de Yema tostada,d,2059.0,2.2,50.0,0.0,10.0,0.016,18.0,11.52381,c,1.047619,0.42857143,0.0,0.0,6.9047619,3.1428571
1328,648,Quinoa,a,1527.0,0.8,4.0,7.6,15.0,0.0004,-6.0,18.095238,a,1.3809524,2.2857143,2.4285714,1.952381,6.9047619,3.1428571
3065,649,Creme aux oeufs - Saveur vanille,c,674.0,4.6,16.0,0.0,4.5,0.064,7.0,14.285714,b,3.047619,0.42857143,1.2857143,0.0,6.3809524,3.1428571
225,650,PUR JUS Orange presse,c,164.0,0.0,8.7,0.0,0.6,0.0,2.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
1481,651,Roquefort,e,1510.0,23.0,0.5,0.0,19.0,1.48,19.0,10.714286,c,1.3809524,0.0,2.4285714,0.0,6.9047619,0.0
5444,652,"Raisin, Jus a  base de concentre",e,276.0,0.0,15.0,0.0,0.6,0.012,10.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
4356,653,Jus multifruits 100 % purs fruits presses,c,201.0,0.0,9.6,0.0,0.6,0.012,4.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
360,654,Compote de pomme,c,322.0,18.0,17.0,0.0,0.0,0.0,8.0,7.047619,d,3.047619,0.0,0.85714286,0.0,0.0,3.1428571
981,655,Oeufs de poules elevees plein air,a,607.0,2.7,0.7,0.0,12.3,0.128,-1.0,15.428571,b,3.047619,0.42857143,2.4285714,0.0,6.9047619,2.6190476
3746,656,Bloc de foie gras de canard du sud-ouest,e,1978.0,22.0,1.2,0.0,6.6,0.6,21.0,10.285714,c,1.047619,0.0,2.4285714,0.0,6.3809524,0.42857143
801,657,Boisson au soja nature,a,171.0,0.4,0.7,0.6,3.8,0.004,-2.0,18.047619,a,3.047619,3.047619,2.4285714,0.0,6.3809524,3.1428571
3136,658,Chocolat superieur au lait,e,2192.0,16.0,63.0,2.0,5.3,0.056,24.0,9.952381,c,0.0,0.0,0.0,0.42857143,6.3809524,3.1428571
1709,659,Taboule a  l'huile d'olive vierge extra 3.4% et a  la menthe,b,534.0,0.5,3.2,2.2,3.6,0.4,1.0,16.952381,b,3.047619,3.047619,2.4285714,1.0952381,5.8571429,1.4761905
5083,660,Pyramide Decongele *2 Croustillant Chocolat,d,1541.0,15.0,21.0,0.0,4.5,0.0532,18.0,11.761905,c,1.3809524,0.0,0.85714286,0.0,6.3809524,3.1428571
844,661,Moutarde de Dijon,c,678.0,0.9,1.7,3.5,7.5,2.48,9.0,15.285714,b,3.047619,1.4761905,2.4285714,1.952381,6.3809524,0.0
541,662,Sardines a  la sauce tomate,b,757.0,4.0,0.0,1.0,19.0,0.3,2.0,14.857143,b,2.4761905,0.42857143,2.4285714,0.0,6.9047619,2.6190476
2936,663,Coulis de fruits  aux Fruits Rouges,a,377.0,0.0,18.0,1.7,1.1,0.0,-2.0,14.333333,b,3.047619,3.047619,0.85714286,0.42857143,3.8095238,3.1428571
2925,664,Duo de Haricots verts et Haricots beurre Extra-fins,a,63.0,0.09,0.5,3.4,1.4,0.2,-6.0,18.904762,a,3.6666667,3.047619,2.4285714,1.952381,5.1904762,2.6190476
5541,665,Pave precuit au four a  pierre,a,1138.0,0.5,2.6,3.0,7.3,0.324,-1.0,17.761905,a,2.3809524,3.047619,2.4285714,1.952381,6.3809524,1.5714286
3709,666,Aperitivo con patata sabor a Pimenton,c,2105.0,2.0,5.3,3.8,4.8,0.6,10.0,11.619048,c,1.047619,0.42857143,1.3809524,1.952381,6.3809524,0.42857143
4190,667,Tartiflette au reblochon de Savoie,c,703.0,6.7,0.8,1.4,7.0,0.3,10.0,14.904762,b,3.047619,0.42857143,2.4285714,0.0,6.3809524,2.6190476
5407,668,Quinoa de Bolivie,a,1517.0,1.0,0.0,3.0,13.0,0.02032,-4.0,17.285714,a,1.3809524,1.4761905,2.4285714,1.952381,6.9047619,3.1428571
4480,669,Petits palmiers feuilletes et croustillants,e,2105.0,10.0,23.0,1.5,7.0,0.528,24.0,8.7142857,d,1.047619,0.42857143,0.0,0.42857143,6.3809524,0.42857143
779,670,Galette de mais,a,1602.0,1.4,0.5,4.7,9.1,0.108,-3.0,16.761905,b,1.3809524,1.4761905,2.4285714,1.952381,6.9047619,2.6190476
2513,671,Celeri Rave rape,a,76.0,0.0,1.8,2.6,0.6,0.28,-4.0,16.666667,b,3.6666667,3.047619,2.4285714,1.0952381,3.8095238,2.6190476
2755,672,Haricots Beurre Extra-Fins,a,104.0,0.0,0.5,2.7,1.6,0.312,-4.0,17.619048,a,3.6666667,3.047619,2.4285714,1.7142857,5.1904762,1.5714286
3413,673,Gaufres Fines,e,1949.0,14.0,36.0,1.7,6.5,0.264,23.0,10.47619,c,1.047619,0.0,0.0,0.42857143,6.3809524,2.6190476
613,674,Saucisson a  l'ail fume,d,907.0,5.9,0.5,0.0,17.0,0.68,14.0,12.666667,c,2.4761905,0.42857143,2.4285714,0.0,6.9047619,0.42857143
4036,675,Biscuits sables de Normandie Pur  beurre,e,2095.0,16.0,27.0,2.5,6.4,0.124,20.0,11.142857,c,1.047619,0.0,0.0,1.0952381,6.3809524,2.6190476
1913,676,Tiramisu,d,941.0,7.0,21.0,1.5,3.9,0.06,11.0,13.714286,b,2.4761905,0.42857143,0.85714286,0.42857143,6.3809524,3.1428571
4806,677,Quiche Lorraine,d,1107.0,7.5,2.1,1.3,8.7,0.34,12.0,13.190476,b,2.3809524,0.42857143,2.4285714,0.0,6.3809524,1.5714286
3259,678,Petits pois extra fins,a,340.0,0.2,2.0,5.4,5.5,0.24,-10.0,19.47619,a,3.047619,3.047619,2.4285714,1.952381,6.3809524,2.6190476
4359,679,Poaªlee a lâ€™indienne,b,494.0,0.4,3.2,1.0,5.2,0.304,0.0,16.47619,b,3.047619,3.047619,2.4285714,0.0,6.3809524,1.5714286
1440,680,Stylesse tartinable,c,941.0,5.0,0.01,0.0,0.1,0.16,5.0,7.952381,d,2.4761905,0.42857143,2.4285714,0.0,0.0,2.6190476
1985,681,4 donuts glace,e,1966.0,16.1,15.8,0.0,4.9,0.24,20.0,11.333333,c,1.047619,0.0,1.2857143,0.0,6.3809524,2.6190476
94,682,Creme fluide Entiere,d,1200.0,20.0,3.3,0.0,2.0,0.032,13.0,13.142857,b,2.3809524,0.0,2.4285714,0.0,5.1904762,3.1428571
2894,683,Nems Porc,c,855.0,1.9,2.7,2.7,5.7,0.52,3.0,14.428571,b,2.4761905,0.42857143,2.4285714,1.7142857,6.3809524,1.0
4361,684,Pois casses,a,1368.0,1.0,2.5,16.0,23.0,0.012,-6.0,17.285714,a,1.3809524,1.4761905,2.4285714,1.952381,6.9047619,3.1428571
2897,685,Filets de thon listao paªche a  la canne,b,661.0,1.0,1.0,0.0,20.0,0.44,0.0,15.333333,b,3.047619,1.4761905,2.4285714,0.0,6.9047619,1.4761905
154,686,Celeri,b,350.0,1.1,1.9,2.5,1.0,0.368,2.0,13.428571,b,3.047619,1.4761905,2.4285714,1.0952381,3.8095238,1.5714286
3597,687,Salade trio,b,691.0,3.3,2.1,2.1,3.8,0.52,1.0,14.380952,b,3.047619,0.42857143,2.4285714,1.0952381,6.3809524,1.0
1910,688,Celeri sauce remoulade,b,564.0,1.0,2.0,2.8,1.0,0.48,2.0,13.904762,b,3.047619,1.4761905,2.4285714,1.7142857,3.8095238,1.4285714
246,689,Sorbet cassis,c,548.0,0.0,27.0,0.0,0.0,0.024,6.0,9.2380952,c,3.047619,3.047619,0.0,0.0,0.0,3.1428571
3213,690,Ataºn de aleta amarilla 2 porciones,a,445.0,0.2,0.0,0.0,25.0,0.024,-4.0,18.571429,a,3.047619,3.047619,2.4285714,0.0,6.9047619,3.1428571
548,691,Pa‚Te EN CROa›TE cocktail,d,1142.0,7.1,1.2,1.5,11.0,0.64,16.0,13.0,b,2.3809524,0.42857143,2.4285714,0.42857143,6.9047619,0.42857143
1823,692,Cerneaux de noix,d,2816.0,6.8,0.8,0.0,19.0,0.012,14.0,12.904762,c,0.0,0.42857143,2.4285714,0.0,6.9047619,3.1428571
2568,693,12 macarons,e,1741.0,4.3,52.0,0.0,9.8,0.064,19.0,11.52381,c,1.047619,0.42857143,0.0,0.0,6.9047619,3.1428571
4209,694,Legume & fruit,e,180.0,0.0,9.5,0.5,0.5,0.0,13.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
